Time_tick,PV,Demand,Day,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,AvgTemp_F,Yn,Yn_class
34,0.3293333,1.66,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.38860872648358213,1.0
35,0.365,1.72,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.3885459234676385,1.0
36,0.4,1.77,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.3917726387041353,1.0
37,0.4836667,1.77,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.3980342657129899,1.0
38,0.571,3.41,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.4038146862932083,1.0
39,0.513,3.73,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.40610869251395837,1.0
40,0.6013333,3.65,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.407761089891613,1.0
41,0.703,3.66,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.4100287865853027,1.0
42,0.7746667,3.6,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.41202914646472116,1.0
43,0.7126667,4.33,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.414636318906506,1.0
44,0.7223333,4.56,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.4152091839449841,1.0
45,0.7496667,4.81,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.4155410212888809,1.0
46,0.758,4.79,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.41579477931765063,1.0
47,0.7056667,5.98,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.41785200132249645,1.0
48,0.6926667,5.67,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.4186557098900478,1.0
49,0.657,4.28,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.4255368798972998,1.0
50,0.6843333,4.39,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.43635002575692877,1.0
51,0.5203333,3.69,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.44728368541292707,1.0
52,0.5336667,1.98,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.4600403288228619,1.0
53,0.602,1.7,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.47698100900763213,1.0
54,0.5616667,1.62,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.4941975129640275,1.0
55,0.6753333,1.65,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.5115659322756855,1.0
56,0.699,1.63,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.528943687097853,1.0
57,0.7176667,1.83,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.54699275491017,1.0
58,0.6836667,1.88,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.5646310573066219,1.0
59,0.642,1.9,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.5819536475170443,1.0
60,0.649,1.68,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.5984827134272659,1.0
61,0.65,1.62,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.615717039851525,1.0
62,0.567,1.67,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.6333867437050276,1.0
63,0.448,1.66,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.6512015733682778,1.0
64,0.4606667,1.8,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.6685606570675833,2.0
65,0.47,1.77,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.6856210022918819,2.0
66,0.3683333,1.77,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.7024505040889499,2.0
67,0.354,1.66,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.7186647063662974,2.0
68,0.2676667,2.89,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.7354534710939625,2.0
69,0.2906667,4.12,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.7490180665501257,2.0
70,0.2433333,3.8,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.7597132447820658,2.0
71,0.2,3.94,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.7708225829480212,2.0
72,0.144,4.01,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.7820252770338154,2.0
73,0.1106667,4.05,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.7924234139989025,2.0
74,0.0973333,3.84,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.8022020081692776,2.0
75,0.0406667,3.89,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.8128377779034246,2.0
76,0.0076667,3.85,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.8234056527934807,2.0
77,0.002,3.97,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.8337876647025433,2.0
78,0.0,4.16,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.8435696534929117,2.0
79,0.0,4.84,1,0,0,0,1,0,0,0,0,0,0,0,46.6,0.8529646401239525,2.0
80,0.0,5.59,0,0,0,0,1,0,0,0,0,0,0,0,46.6,0.8605519193002403,2.0
81,0.0,7.68,0,0,0,0,1,0,0,0,0,0,0,0,46.6,0.8666624797106737,2.0
82,0.0,7.87,0,0,0,0,1,0,0,0,0,0,0,0,46.6,0.8672735357517167,2.0
83,0.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,46.6,0.8673244570884706,2.0
84,0.0,8.18,0,0,0,0,1,0,0,0,0,0,0,0,46.6,0.8665860977055431,2.0
85,0.0,8.1,0,0,0,0,1,0,0,0,0,0,0,0,46.6,0.865822277654239,2.0
86,0.0,7.86,0,0,0,0,1,0,0,0,0,0,0,0,46.6,0.865287603618326,2.0
87,0.0,7.88,0,0,0,0,1,0,0,0,0,0,0,0,46.6,0.865949580996123,2.0
88,0.0,7.8,0,0,0,0,1,0,0,0,0,0,0,0,46.6,0.8589988185292552,2.0
89,0.0,8.02,0,0,0,0,1,0,0,0,0,0,0,0,46.6,0.8463703270143602,2.0
90,0.0,8.04,0,0,0,0,1,0,0,0,0,0,0,0,46.6,0.8307722730135738,2.0
91,0.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,46.6,0.8149722307720846,2.0
92,0.0,7.75,0,0,0,0,1,0,0,0,0,0,0,0,46.6,0.8005801635936751,2.0
93,0.0,7.8,0,0,0,0,1,0,0,0,0,0,0,0,46.6,0.7860310890281704,2.0
94,0.0,7.91,0,0,0,0,1,0,0,0,0,0,0,0,46.6,0.7708285239403805,2.0
95,0.0,8.1,0,0,0,0,1,0,0,0,0,0,0,0,46.6,0.7555657019034843,2.0
96,0.0,8.03,0,0,0,0,1,0,0,0,0,0,0,0,46.6,0.7380080249908396,2.0
1,0.0,8.04,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.7200098785152764,2.0
2,0.0,7.91,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.7016366115595758,2.0
3,0.0,7.77,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.6835518988115312,2.0
4,0.0,7.9,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.6657124571349026,1.0
5,0.0,7.95,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.6489398173614193,1.0
6,0.0,8.03,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.6361662000367763,1.0
7,0.0,7.92,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.624057106156768,1.0
8,0.0,8.14,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.6111909818728128,1.0
9,0.0,7.95,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.5976815512320802,1.0
10,0.0,7.78,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.5843656216710114,1.0
11,0.0,7.92,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.5713832268656786,1.0
12,0.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.5581971467133314,1.0
13,0.0,7.92,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.545162133057563,1.0
14,0.0,7.81,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.5335215154756879,1.0
15,0.0,7.85,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.5230461479523147,1.0
16,0.0,7.82,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.5119003158901052,1.0
17,0.0,7.99,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.5003606924285817,1.0
18,0.0,7.92,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.4885155408446938,1.0
19,0.0,7.89,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.47667972477131554,1.0
20,0.0,7.71,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.46550588597389153,1.0
21,0.0,7.88,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.4551493347332057,1.0
22,0.0,7.89,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.4406639118386431,1.0
23,0.0,8.12,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.4244870518070198,1.0
24,0.0,5.15,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.40763378675341433,1.0
25,0.0,2.84,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.39834403751771663,1.0
26,0.0063333,1.9,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.3956842462254962,1.0
27,0.0156667,1.85,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.39525141486309046,1.0
28,0.0226667,2.37,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.39493061044154276,1.0
29,0.0143333,2.05,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.39329858159858955,1.0
30,0.021,1.85,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.39222923352676375,1.0
31,0.0446667,1.96,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.3915392494137524,1.0
32,0.086,1.29,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.39063200106638246,1.0
33,0.159,1.12,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.39185241563478707,1.0
34,0.1963333,1.02,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.3939664997650602,1.0
35,0.153,0.96,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.3964981387548703,1.0
36,0.1566667,0.92,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.3989135076306734,1.0
37,0.1676667,1.48,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.40129408012390466,1.0
38,0.167,3.1,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.4024092573988087,1.0
39,0.196,3.47,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.39930560192367615,1.0
40,0.1933333,3.06,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.3961298079220903,1.0
41,0.176,3.01,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.39343946392966034,1.0
42,0.2,2.92,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.3907049881459915,1.0
43,0.209,2.89,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.3869368092262244,1.0
44,0.219,2.96,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.3823768035199387,1.0
45,0.2196667,3.1,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.3775876517982617,1.0
46,0.202,3.55,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.3748115902901917,1.0
47,0.2043333,3.9,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.3708448181570854,1.0
48,0.2976667,3.77,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.3666548407972617,1.0
49,0.3923333,3.68,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.3700860902394567,1.0
50,0.3223333,3.66,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.3742930413103031,1.0
51,0.5486667,3.82,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.37819446425878533,1.0
52,0.3986667,3.9,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.3822138552423271,1.0
53,0.2676667,3.91,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.3853930440675917,1.0
54,0.2893333,2.48,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.38821323757058607,1.0
55,0.2636667,1.8,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.395646055222931,1.0
56,0.2393333,1.74,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.4054068269254423,1.0
57,0.2586667,1.76,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.41518202606845334,1.0
58,0.2046667,2.0,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.4247009214213849,1.0
59,0.1763333,1.9,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.43352219435894945,1.0
60,0.2216667,1.93,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.44237317134172516,1.0
61,0.1836667,1.89,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.45146687343092146,1.0
62,0.2243333,1.84,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.4608711957761574,1.0
63,0.182,1.74,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.47048090057471925,1.0
64,0.191,1.75,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.48039019270697164,1.0
65,0.1366667,1.82,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.49001687142024153,1.0
66,0.1386667,1.93,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.49881777592494725,1.0
67,0.132,1.95,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.507598311793109,1.0
68,0.1243333,1.88,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.5163364131800283,1.0
69,0.0816667,1.78,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.5256151293915343,1.0
70,0.0096667,1.76,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.5351416628431364,1.0
71,0.006,1.72,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.544357576242384,1.0
72,0.0033333,2.03,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.5536659966009438,1.0
73,0.0,1.81,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.5618982792403204,1.0
74,0.0,1.76,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.5708349738405789,1.0
75,0.0,1.24,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.5797462077724606,1.0
76,0.0,0.89,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.5902869244804577,1.0
77,0.0,0.86,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.6017696859183967,1.0
78,0.0,1.79,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.6131760653512053,1.0
79,0.0,1.79,1,0,0,0,1,0,0,0,0,0,0,0,44.3,0.6223928273036086,1.0
80,0.0,2.05,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.6315332072508815,1.0
81,0.0,4.82,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.639553317789575,1.0
82,0.0,4.94,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.6406481265297775,1.0
83,0.0,4.87,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.6425831373264148,1.0
84,0.0,4.85,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.6439070920820086,1.0
85,0.0,4.75,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.6455111141897474,1.0
86,0.0,4.75,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.64110641856056,1.0
87,0.0,5.11,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.6336973640629099,1.0
88,0.0,5.37,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.6255754108507092,1.0
89,0.0,5.34,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.6161804242196682,1.0
90,0.0,5.24,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.6079820890023371,1.0
91,0.0,5.26,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.5990963157388323,1.0
92,0.0,5.2,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.5901850818069505,1.0
93,0.0,5.28,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.5815165728796469,1.0
94,0.0,5.4,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.5749977931201865,1.0
95,0.0,5.39,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.5708256382282265,1.0
96,0.0,5.45,0,0,0,0,1,0,0,0,0,0,0,0,44.3,0.5665940751440015,1.0
1,0.0,5.34,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5622021098490028,1.0
2,0.0,5.14,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5585315300222231,1.0
3,0.0,5.24,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5552504985234514,1.0
4,0.0,5.25,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5516113203574077,1.0
5,0.0,5.4,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5472991317893753,1.0
6,0.0,5.44,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5426797178908245,1.0
7,0.0,5.37,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5381409293742385,1.0
8,0.0,5.37,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5338346816967225,1.0
9,0.0,5.26,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.529299288105658,1.0
10,0.0,5.32,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5255633593997824,1.0
11,0.0,5.26,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5212333483638862,1.0
12,0.0,5.38,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5179989948250336,1.0
13,0.0,5.4,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5134296535063956,1.0
14,0.0,5.34,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5085912778598043,1.0
15,0.0,5.41,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5039659230707372,1.0
16,0.0,5.38,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.49841719477643315,1.0
17,0.0,5.2,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.4926461099104098,1.0
18,0.0,5.25,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.48739781750295197,1.0
19,0.0,5.7,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.4823252038091369,1.0
20,0.0,5.39,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.4769165091909052,1.0
21,0.0,5.48,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.4720161791833685,1.0
22,0.0,3.02,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.4671251847881844,1.0
23,0.0,1.84,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.46809863087333403,1.0
24,0.0,1.92,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.4724812605559804,1.0
25,0.0,1.68,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.4766568101697764,1.0
26,0.0,2.12,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.4816759564600003,1.0
27,0.0,1.75,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.48537624023014836,1.0
28,0.0,1.76,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.48994218662326516,1.0
29,0.0046667,1.8,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.49439865224420426,1.0
30,0.0103333,2.73,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.49912754722046065,1.0
31,0.0186667,3.78,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5015174551223589,1.0
32,0.022,3.75,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5016956798009966,1.0
33,0.035,3.76,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5020360041022475,1.0
34,0.0516667,3.95,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.502096261153196,1.0
35,0.0686667,3.92,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.502438282968129,1.0
36,0.1493333,3.96,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5021140838247452,1.0
37,0.2036667,3.76,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5020309122741,1.0
38,0.1943333,3.78,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5030433982204986,1.0
39,0.1126667,3.77,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5032793335777191,1.0
40,0.1513333,3.83,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5040210878861678,1.0
41,0.3213333,3.91,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5043529252300647,1.0
42,0.2973333,4.09,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5035712827108968,1.0
43,0.3206667,3.94,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5019935698246906,1.0
44,0.3203333,4.31,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5009327088120614,1.0
45,0.3346667,3.92,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.4988967039969154,1.0
46,0.4303333,3.93,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.4975337095837579,1.0
47,0.3866667,3.91,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5004879957704657,1.0
48,0.4993333,3.73,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.507175664698054,1.0
49,0.6366667,3.75,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5150922351514009,1.0
50,0.6413333,3.78,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5232820835132206,1.0
51,0.6323333,3.89,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5313055887737502,1.0
52,0.3443333,3.92,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5388224266317386,1.0
53,0.4846667,3.95,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5453004693217961,1.0
54,0.341,3.9,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.552364956141361,1.0
55,0.3576667,3.76,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5605658374255299,1.0
56,0.2786667,3.84,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5682490185884939,1.0
57,0.32,3.88,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5753746110121631,1.0
58,0.2986667,3.95,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5819943847901324,1.0
59,0.4466667,4.02,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5885853032797316,1.0
60,0.3966667,3.94,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.5955275788910879,1.0
61,0.3296667,3.84,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.6024443939359101,1.0
62,0.2273333,3.88,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.6096743750999243,1.0
63,0.1916667,3.85,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.6166692693580309,1.0
64,0.1486667,3.98,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.6229877585941556,1.0
65,0.2283333,4.09,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.6288912390375808,1.0
66,0.1813333,3.93,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.6349466345307407,1.0
67,0.1773333,4.21,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.64169710637243,1.0
68,0.136,3.86,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.6473171244363465,1.0
69,0.102,3.88,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.653672107263197,1.0
70,0.056,4.01,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.6598386811440592,1.0
71,0.0316667,3.71,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.6654043832512285,1.0
72,0.0213333,3.97,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.6725376139772536,2.0
73,0.011,3.82,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.6803828944573028,2.0
74,0.0083333,3.29,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.6885837757414717,2.0
75,0.007,3.18,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.698050900898966,2.0
76,0.0073333,3.21,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.7078710806918996,2.0
77,0.0,3.19,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.7175138843593513,2.0
78,0.0,3.05,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.7274690056946819,2.0
79,0.0,4.66,1,0,0,0,1,0,0,0,0,0,0,0,54.1,0.7380351830710558,2.0
80,0.0,6.15,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.744400350165257,2.0
81,0.0,6.34,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.7465390463089087,2.0
82,0.0,6.33,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.7482194504217776,2.0
83,0.0,6.29,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.7499762365397773,2.0
84,0.0,6.21,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.752089472015052,2.0
85,0.0,6.12,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.7542281681587036,2.0
86,0.0,6.24,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.7545336961792253,2.0
87,0.0,6.78,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.7484231357687922,2.0
88,0.0,6.42,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.7409376992660116,2.0
89,0.0,6.36,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.7348271388555784,2.0
90,0.0,6.16,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.7288031447176264,2.0
91,0.0,6.24,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.723196705541054,2.0
92,0.0,6.3,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.7170810529969456,2.0
93,0.0,6.26,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.7108372485577973,2.0
94,0.0,6.35,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.7051951644454973,2.0
95,0.0,6.4,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.6957450128971832,2.0
96,0.0,6.14,0,0,0,0,1,0,0,0,0,0,0,0,54.1,0.6862023543895568,2.0
1,0.0,6.15,0,0,0,0,1,0,0,0,0,0,0,0,57.5,0.6777706296781573,2.0
2,0.0,6.24,0,0,0,0,1,0,0,0,0,0,0,0,57.5,0.667826541163333,2.0
3,0.0,6.4,0,0,0,0,1,0,0,0,0,0,0,0,57.5,0.6567613346867737,1.0
4,0.0,6.24,0,0,0,0,1,0,0,0,0,0,0,0,57.5,0.6454135147912318,1.0
5,0.0,6.22,0,0,0,0,1,0,0,0,0,0,0,0,57.5,0.6354660316564141,1.0
6,0.0,6.2,0,0,0,0,1,0,0,0,0,0,0,0,57.5,0.6254998775005771,1.0
7,0.0,6.14,0,0,0,0,1,0,0,0,0,0,0,0,57.5,0.617434786311961,1.0
8,0.0,6.48,0,0,0,0,1,0,0,0,0,0,0,0,57.5,0.6062006908709591,1.0
9,0.0,7.03,0,0,0,0,1,0,0,0,0,0,0,0,57.5,0.5938997933231264,1.0
10,0.0,7.03,0,0,0,0,1,0,0,0,0,0,0,0,57.5,0.5791657045334694,1.0
11,0.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0,57.5,0.5637738816410073,1.0
12,0.0,7.03,0,0,0,0,1,0,0,0,0,0,0,0,57.5,0.5498307710847133,1.0
13,0.0,6.99,0,0,0,0,1,0,0,0,0,0,0,0,57.5,0.5337574511384364,1.0
14,0.0,7.1,0,0,0,0,1,0,0,0,0,0,0,0,57.5,0.5197523860175118,1.0
